SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
2,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OPEN,650,646
3,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,SC,429,426
4,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OBC-NCL,566,566
5,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,EWS,570,566
6,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OPEN,592,591
7,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OBC-NCL,451,440
8,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,EWS,462,462
9,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OPEN,500,498
10,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,SC,338,328
11,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OBC-NCL,545,545
12,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,EWS,569,569
13,Special Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering,Group 1,OPEN,393,364
14,Special Round 2,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,EWS,353,353
15,Special Round 2,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,OPEN,440,440
16,Special Round 2,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,Group 1,OPEN,386,376
17,Special Round 2,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OPEN,414,393
18,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OPEN,378,364
19,Special Round 2,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,OBC-NCL,419,419
20,Special Round 2,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,EWS,415,415
,,,,,,,
1,Special Round 2,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,OPEN,476,476
2,Special Round 2,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,SC,277,277
3,Special Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering,Group 1,EWS,335,335
4,Special Round 2,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,OBC-NCL,342,324
5,Special Round 2,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,EWS,320,320
6,Special Round 2,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,OPEN,427,412
7,Special Round 2,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,SC,266,266
8,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OPEN,563,560
9,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,ST,259,255
10,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,OBC-NCL,400,400
11,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,OPEN,512,502
12,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,SC,331,331
13,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OBC-NCL,490,483
14,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,EWS,529,512
15,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OPEN,545,530
16,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,ST,255,255
17,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OBC-NCL,530,529
18,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,EWS,547,547
19,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OBC-NCL,646,646
20,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,EWS,668,668
,,,,,,,
1,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OPEN,698,694
2,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,SC,463,456
3,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OBC-NCL,665,664
4,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,EWS,676,676
5,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OPEN,712,712
6,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,SC,480,469
7,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OBC-NCL,418,397
8,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,EWS,412,394
9,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OPEN,472,465
10,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,SC,313,310
11,Special Round 2,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OBC-NCL,335,335
12,Special Round 2,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OPEN,393,375
13,Special Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,SC,320,320
14,Special Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,SC,255,255
15,Special Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OBC-NCL,481,472
16,Special Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,EWS,467,467
17,Special Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OPEN,522,505
18,Special Round 2,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OPEN,353,353
19,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OBC-NCL,328,326
20,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,EWS,357,357
,,,,,,,
1,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OPEN,390,378
2,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,SC,295,270
3,Special Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,EWS,364,364
4,Special Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OPEN,456,456
5,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,SC,342,342
6,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OBC-NCL,639,639
7,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,EWS,643,643
8,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,686,679
9,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,SC,447,436
10,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,ST,375,349
11,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,ST,252,252
12,Special Round 2,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OPEN,476,476
13,Special Round 2,National Institute of Technology Goa,Computer Science & Engineering,Group 1,SC,316,303
14,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OBC-NCL,415,407
15,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,442,415
16,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OPEN,474,468
17,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OPEN,551,551
18,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,SC,371,371
19,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OBC-NCL,480,462
20,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,EWS,478,478
,,,,,,,
1,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OPEN,527,519
2,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,ST,280,280
3,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OBC-NCL,602,602
4,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,EWS,581,577
5,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OPEN,624,624
6,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,SC,411,390
7,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OBC-NCL,501,498
8,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OPEN,606,602
9,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,SC,412,412
10,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,ST,254,254
11,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OBC-NCL,577,577
12,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,EWS,573,573
13,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OPEN,621,617
14,Special Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OBC-NCL,322,318
15,Special Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OPEN,359,359
16,Special Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,SC,269,269
17,Special Round 2,"National Institute of Technology, Rourkela",Computer Science,Group 1,OBC-NCL,592,592
18,Special Round 2,"National Institute of Technology, Rourkela",Computer Science,Group 1,EWS,574,574
19,Special Round 2,"National Institute of Technology, Rourkela",Computer Science,Group 1,OPEN,632,621
20,Special Round 2,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OBC-NCL,433,426
,,,,,,,
1,Special Round 2,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OPEN,491,487
2,Special Round 2,University of Hyderabad,Computer Science,Group 1,OPEN,368,364
3,Special Round 2,University of Hyderabad,Computer Science,Group 1,SC,250,250
4,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC-NCL,481,481
5,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,EWS,487,487
6,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN,545,537
7,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,SC,349,349
8,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,ST,269,269
9,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OBC-NCL,411,397
10,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OPEN,445,445
11,Special Round 2,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,SC,249,249
12,Special Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OBC-NCL,454,454
13,Special Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,555,551
14,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,375,375
15,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OBC-NCL,307,307
16,Special Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,EWS,464,442
17,Special Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OPEN,488,488
18,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OBC-NCL,419,419
19,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,EWS,331,331
20,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OPEN,447,438
,,,,,,,
1,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OBC-NCL,386,349
2,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,EWS,349,349
3,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OPEN,407,400
4,Special Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OBC-NCL,390,390
5,Special Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,EWS,340,340
6,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OBC-NCL,454,452
7,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OPEN,494,494
8,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,SC,302,302
9,Special Round 2,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,SC,253,253
10,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OBC-NCL,346,322
11,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,EWS,332,332
12,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OPEN,411,396
13,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OBC-NCL,320,320
14,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,EWS,320,320
15,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OPEN,392,390
16,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OPEN,378,378
17,Special Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 1,OBC-NCL,330,322
18,Special Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 1,EWS,347,343
19,Special Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 1,OPEN,440,351
20,Special Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 3,SC,265,261
,,,,,,,
1,Special Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,335,324
2,Special Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,386,353
3,Special Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,SC,215,215
4,Special Round 2,"National Institute of Technical Teachers Training & Research, Kolkata",M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,353,353
5,Special Round 2,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,SC,251,241
6,Special Round 2,National Institute of Technology Delhi,Civil Engineering,Group 1,SC,304,304
7,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OBC-NCL,342,342
8,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,OBC-NCL,323,323
9,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,EWS,327,327
10,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,OPEN,415,415
11,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,Group 1,OBC-NCL,336,336
12,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,Group 1,OPEN,385,385
13,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OBC-NCL,320,320
14,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OPEN,375,375
15,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,SC,244,244
16,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OBC-NCL,380,380
17,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OPEN,447,447
18,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Machine Learning and Computing,Group 1,OPEN,534,530
19,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,SC,243,243
20,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,EWS,359,359
,,,,,,,
1,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,SC,226,226
2,Special Round 2,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,Group 1,OPEN,460,460
3,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OBC-NCL,363,351
4,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,EWS,334,334
5,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 1,OPEN,449,449
6,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,OPEN,437,437
7,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OPEN,392,383
8,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,SC,277,277
9,Special Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OPEN,490,477
10,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,SC,257,253
11,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,EWS,382,378
12,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OPEN,450,429
13,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,385,371
14,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OPEN,436,426
15,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,SC,284,284
16,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,371,371
17,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,EWS,335,335
18,Special Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,EWS,335,335
19,Special Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,OPEN,404,395
20,Special Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,SC,259,259
,,,,,,,
1,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,OBC-NCL,404,404
2,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,EWS,364,364
3,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,OPEN,458,458
4,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,SC,281,281
5,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OBC-NCL,333,314
6,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OPEN,454,429
7,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,SC,266,266
8,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,371,368
9,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OPEN,472,472
10,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,SC,296,296
11,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OBC-NCL,325,325
12,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,SC,246,246
13,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,OBC-NCL,425,425
14,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,EWS,431,431
15,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,OPEN,485,474
16,Special Round 2,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OBC-NCL,351,339
17,Special Round 2,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OPEN,379,367
18,Special Round 2,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,SC,273,273
19,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,OPEN,537,537
20,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OPEN,500,491
,,,,,,,
1,Special Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OBC-NCL,346,346
2,Special Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,SC,284,269
3,Special Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OBC-NCL,393,386
4,Special Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,EWS,353,353
5,Special Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OPEN,463,459
6,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,OBC-NCL,368,364
7,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,OPEN,422,414
8,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,OBC-NCL,405,395
9,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,EWS,385,355
10,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,OPEN,444,434
11,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,SC,315,315
12,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,Group 1,SC,236,236
13,Special Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,OBC-NCL,341,341
14,Special Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,OPEN,430,430
15,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Energy System Management,Group 1,SC,253,253
16,Special Round 2,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,OBC-NCL,346,346
17,Special Round 2,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,OPEN,386,386
18,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,OBC-NCL,467,465
19,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,EWS,472,467
20,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,OPEN,498,492
,,,,,,,
1,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,SC,353,353
2,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Biotechnology,Group 1,OPEN,386,386
3,Special Round 2,National Institute of Technology Durgapur,Biotechnology,Group 1,OPEN,440,440
4,Special Round 2,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OBC-NCL,345,345
5,Special Round 2,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OPEN,426,421
6,Special Round 2,"National Institute of Technology, Warangal",Biotechnology,Group 1,OBC-NCL,342,340
7,Special Round 2,"National Institute of Technology, Warangal",Biotechnology,Group 1,OPEN,441,441
8,Special Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,OBC-NCL,363,363
9,Special Round 2,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OBC-NCL,350,341
10,Special Round 2,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OPEN,376,371
11,Special Round 2,"National Institute of Technology, Rourkela",Control & Automation,Group 1,SC,336,279
12,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 4,OBC-NCL,328,328
13,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 1,SC,301,301
14,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OBC-NCL,584,582
15,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,EWS,574,574
16,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OPEN,624,621
17,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OBC-NCL,319,319
18,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,SC,266,266
19,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OBC-NCL,320,320
20,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,SC,261,256
,,,,,,,
1,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OBC-NCL,466,466
2,Special Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OPEN,490,490
3,Special Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,SC,339,339
4,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OBC-NCL,385,379
5,Special Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,SC,271,271
6,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OBC-NCL,525,514
7,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OPEN,558,556
8,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,SC,386,375
9,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OBC-NCL,628,624
10,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,EWS,646,646
11,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OPEN,664,661
12,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,SC,441,437
13,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,ST,368,368
14,Special Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,SC,261,261
