SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
8,Round 3,National Institute of Technology Calicut,Manufacturing Technology,G1,OBC-NCL,349,323
9,Round 3,National Institute of Technology Calicut,Power Electronics,G1,SC,294,263
10,Round 3,National Institute of Technology Calicut,Power Systems,G1,OBC-NCL,361,322
11,Round 3,National Institute of Technology Calicut,Signal Processing,G1,OBC-NCL,459,442
12,Round 3,National Institute of Technology Calicut,Structural Engineering,G1,OBC-NCL,476,452
13,Round 3,National Institute of Technology Calicut,Thermal Sciences,G1,SC,269,251
14,Round 3,National Institute of Technology Calicut,Water Resource Engineering,G1,OBC-NCL,351,319
15,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),G1,ST,296,296
16,Round 3,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,G1,SC,323,243
17,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),G1,EWS,423,423
18,Round 3,National Institute of Technology Durgapur,Biotechnology,G1,OBC-NCL,314,314
19,Round 3,National Institute of Technology Durgapur,Environmental Science & Technology,G1,SC,109,109
20,Round 3,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,OBC-NCL,475,447
,,,,,,,
1,Round 3,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),G1,OPEN,404,404
2,Round 3,National Institute of Technology Durgapur,Structural Engineering,G1,EWS,341,339
3,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,G1,OBC-NCL,451,412
4,Round 3,National Institute of Technology Goa,VLSI,G1,OBC-NCL,372,330
5,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,ST,415,341
6,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,G1,OPEN,595,518
7,Round 3,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,G1,OBC-NCL,434,308
8,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G1,SC,373,373
9,Round 3,National Institute of Technology Patna,Microelectronics and VLSI System Design,G1,SC,346,346
10,Round 3,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,G1,OPEN,360,360
11,Round 3,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,G1,SC,295,295
12,Round 3,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,OPEN,461,404
13,Round 3,"National Institute of Technology, Kurukshetra",Communication Systems,G1,OPEN,446,360
14,Round 3,"National Institute of Technology, Rourkela",Environmental Engineering,G1,OPEN,411,363
15,Round 3,"National Institute of Technology, Rourkela",Microwave and Radar Engineering,G2,SC,231,231
16,Round 3,"National Institute of Technology, Rourkela",Power System Engineering,G1,OBC-NCL,333,310
17,Round 3,"National Institute of Technology, Rourkela",Structural Engineering,G1,OBC-NCL,458,439
18,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,OBC-NCL,559,542
19,Round 3,"National Institute of Technology, Silchar",Transportation Engineering,G1,ST,307,247
20,Round 3,"National Institute of Technology, Silchar",Thermal Engineering,G1,OPEN,501,501
,,,,,,,
1,Round 3,"National Institute of Technology, Srinagar",Computer Science & Engineering,G1,SC,284,243
2,Round 3,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,G1,ST,235,235
3,Round 3,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,G2,OBC-NCL,325,325
4,Round 3,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G1,SC,355,355
5,Round 3,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,SC,308,300
6,Round 3,"National Institute of Technology, Tiruchirappalli",Industrial Automation,G1,OBC-NCL,324,324
7,Round 3,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,OBC-NCL,349,297
8,Round 3,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G3,EWS,317,317
9,Round 3,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G3,OBC-NCL,418,418
10,Round 3,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,OPEN,542,509
11,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,G1,OPEN-PwD,293,293
12,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,OPEN-PwD,324,324
13,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,SC,508,449
14,Round 3,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,G1,OPEN,501,389
15,Round 3,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OPEN,384,353
16,Round 3,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,SC,272,272
17,Round 3,"National Institute of Technology, Warangal",Additive Manufacturing,G1,SC,277,247
18,Round 3,"National Institute of Technology, Warangal",Automobile Engineering,G1,SC,341,338
19,Round 3,"National Institute of Technology, Warangal",Construction Technology and Management,G1,SC,402,315
20,Round 3,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,OBC-NCL,376,357
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,SC,400,307
2,Round 3,"National Institute of Technology, Warangal",Power Systems Engineering,G1,OBC-NCL,378,332
3,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,G1,SC,367,315
4,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,SC,378,296
5,Round 3,"National Institute of Technology, Warangal",Materials Technology,G2,OPEN,371,371
6,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,G1,SC,295,268
7,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,OBC-NCL,607,592
8,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,ST,299,284
9,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,G1,EWS,408,401
10,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,G1,OBC-NCL,472,442
11,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,G1,OPEN,486,418
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,G1,OBC-NCL,320,320
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,G1,OPEN,407,356
14,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,G1,SC,434,312
15,Round 3,"National Institute of Technology, Kurukshetra",Control System,G1,OPEN,418,353
16,Round 3,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,OPEN,411,353
17,Round 3,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,SC,315,255
18,Round 3,"National Institute of Technology, Kurukshetra",Embedded System Design,G1,OPEN,509,451
19,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,G1,EWS,488,483
20,Round 3,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,SC,232,219
,,,,,,,
1,Round 3,"National Institute of Technology, Rourkela",Control & Automation,G1,SC,296,231
2,Round 3,"National Institute of Technology, Rourkela",Cryogenics & Vacuum Technology,G1,OPEN,358,358
3,Round 3,"National Institute of Technology, Rourkela",Environmental Engineering,G1,ST,308,308
4,Round 3,"National Institute of Technology, Rourkela",Food Process Engineering,G1,SC,285,273
5,Round 3,"National Institute of Technology, Rourkela",Information Security,G1,OBC-NCL,510,486
6,Round 3,"National Institute of Technology, Rourkela",Information Security,G1,EWS,521,487
7,Round 3,"National Institute of Technology, Rourkela",Machine Design & Analysis,G3,SC,311,285
8,Round 3,"National Institute of Technology, Rourkela",Signal & Image Processing,G1,OBC-NCL,372,343
9,Round 3,"National Institute of Technology, Rourkela",Structural Engineering,G1,ST,312,308
10,Round 3,"National Institute of Technology, Rourkela",Thermal Engineering,G1,OBC-NCL,399,399
11,Round 3,"National Institute of Technology, Rourkela",Thermal Engineering,G3,SC,243,243
12,Round 3,"National Institute of Technology, Silchar",Transportation Engineering,G1,OPEN,398,351
13,Round 3,"National Institute of Technology, Silchar",Water Resources Engineering,G1,OPEN,387,387
14,Round 3,"National Institute of Technology, Srinagar",Mechanical System Design,G1,OPEN,414,353
15,Round 3,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,OBC-NCL,611,555
16,Round 3,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G6,OPEN,504,504
17,Round 3,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,G3,OBC-NCL,341,341
18,Round 3,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G2,EWS,338,338
19,Round 3,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G1,ST,224,224
20,Round 3,"National Institute of Technology, Tiruchirappalli",Power Electronics,G1,SC,364,339
,,,,,,,
1,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,OBC-NCL,634,611
2,Round 3,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OBC-NCL,343,343
3,Round 3,"National Institute of Technology, Warangal",Automobile Engineering,G1,OBC-NCL,418,395
4,Round 3,"National Institute of Technology, Warangal",Waste Management,G1,SC,263,255
5,Round 3,"National Institute of Technology, Warangal",Smart Electric Grid,G1,OBC-NCL,344,310
6,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,EWS,573,566
7,Round 3,"National Institute of Technology, Warangal",Engineering Structures,G1,OPEN,625,510
8,Round 3,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,SC,247,247
9,Round 3,"National Institute of Technology, Warangal",Machine Design,G1,OBC-NCL,490,456
10,Round 3,"National Institute of Technology, Warangal",Power Systems Engineering,G1,SC,310,257
11,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,G1,OPEN,631,584
12,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,OBC-NCL,373,334
13,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,SC,251,251
14,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Instrumentation and Control,G1,OPEN,414,382
15,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,G1,OBC-NCL,325,325
16,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,G1,SC,314,269
17,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,G1,OPEN,540,453
18,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,G1,ST,296,292
19,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,G1,OPEN,507,507
20,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,OPEN,592,506
,,,,,,,
1,Round 3,Indian Institute of Information Technology Vadodara,Computer Science & Engineering with Specialization in Artificial Intelligence,G1,OPEN,446,350
2,Round 3,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,SC,249,249
3,Round 3,National Institute of Technology Patna,Design Engineering,G1,OPEN,429,374
4,Round 3,National Institute of Technology Patna,Geotechnical Engineering,G1,EWS,321,321
5,Round 3,National Institute of Technology Raipur,Machine Design,G1,SC,315,315
6,Round 3,"National Institute of Technology, Jamshedpur",Thermal Engineering,G1,OPEN,429,375
7,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,EWS,427,408
8,Round 3,"National Institute of Technology, Kurukshetra",Communication Systems,G1,OBC-NCL,326,326
9,Round 3,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,G1,SC,248,248
10,Round 3,"National Institute of Technology, Kurukshetra",Renewable Energy Systems,G1,OBC-NCL,321,321
11,Round 3,"National Institute of Technology, Kurukshetra",Structural Engineering,G1,EWS,336,326
12,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,G1,SC,360,308
13,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,OPEN,357,357
14,Round 3,"National Institute of Technology, Rourkela",Microwave and Radar Engineering,G1,SC,278,278
15,Round 3,"National Institute of Technology, Rourkela",Machine Design & Analysis,G3,OBC-NCL,402,368
16,Round 3,"National Institute of Technology, Rourkela",Production Engineering,G1,OBC-NCL,330,330
17,Round 3,"National Institute of Technology, Rourkela",Structural Engineering,G1,OPEN,530,468
18,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,OPEN,610,571
19,Round 3,"National Institute of Technology, Silchar",Instrumentation Engineering,G1,SC,201,201
20,Round 3,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,OBC-NCL,347,339
,,,,,,,
1,Round 3,"National Institute of Technology, Silchar",Data Science & Engineering,G1,SC,314,280
2,Round 3,"National Institute of Technology, Srinagar",Structural Engineering,G1,OBC-NCL,351,351
3,Round 3,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,SC,255,255
4,Round 3,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,G1,OBC-NCL,384,345
5,Round 3,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,SC,484,347
6,Round 3,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G1,OPEN,400,400
7,Round 3,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,ST,442,442
8,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,SC,521,471
9,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,SC,427,427
10,Round 3,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,G1,OBC-NCL,339,339
11,Round 3,National Institute of Technology Uttarakhand,Transportation Engineering,G1,SC,255,250
12,Round 3,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,OBC-NCL,459,434
13,Round 3,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,EWS,459,405
14,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,SC,423,420
15,Round 3,"National Institute of Technology, Warangal",Engineering Structures,G1,ST,435,395
16,Round 3,"National Institute of Technology, Warangal",Environmental Engineering,G1,ST,329,319
17,Round 3,"National Institute of Technology, Warangal",Power Systems Engineering,G1,EWS,378,354
18,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,G1,ST,367,335
19,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,ST,247,247
20,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,G1,OPEN,438,350
,,,,,,,
1,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,G1,SC,264,264
2,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,G1,OBC-NCL,345,321
3,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G2,OPEN,428,393
4,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Engineering Applied to Medical Sciences,G4,SC,308,308
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Environmental Engineering,G1,SC,248,248
6,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Machine Design,G1,SC,296,296
7,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechanics of Solids,G1,OPEN,540,373
8,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,G1,SC,254,243
9,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,VLSI & Embedded Systems,G1,EWS,333,333
10,Round 3,Indian Institute of Information Technology Vadodara,Computer Science & Engineering with Specialization in Artificial Intelligence,G1,OBC-NCL,329,329
11,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,G1,EWS,426,426
12,Round 3,"Indian Institute of Information Technology, Allahabad","Dual Degree M.Tech. - Ph.D in IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,EWS,314,314
13,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,OPEN,585,498
14,Round 3,"School of Planning and Architecture, Bhopal",M.Plan. (Transport Planning  and Logistics Management),G2,OPEN,456,456
15,Round 3,"School of Planning and Architecture, Bhopal",M.Arch. (Urban Design),G1,SC,171,171
16,Round 3,"School of Planning and Architecture, Bhopal",M.Plan. (Urban and Regional Planning),G1,OBC-NCL,411,387
17,Round 3,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,G1,OPEN,478,383
18,Round 3,School of Planning & Architecture: Vijayawada,Landscape Architecture,G1,EWS,401,401
19,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,G1,EWS,319,319
20,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,G1,ST,329,329
,,,,,,,
1,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,G1,SC,271,263
2,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geoinformatics,G1,SC,338,338
3,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,G1,SC,341,273
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,G1,OPEN,556,394
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,G1,OBC-NCL,425,329
6,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech.- PhD in Bioinformatics,G1,SC,184,184
7,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,G1,SC,254,232
8,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,G1,SC,239,228
9,Round 3,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,G1,SC,333,329
10,Round 3,"School of Planning and Architecture, Bhopal",M.Plan. (Urban and Regional Planning),G1,OPEN,657,584
11,Round 3,School of Planning & Architecture: Vijayawada,Building Engineering and Management,G1,OBC-NCL,456,290
12,Round 3,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),G1,OPEN,434,360
13,Round 3,"National Institute of Technical Teachers Training and Research, Chandigarh",Civil Engineering (Construction Technology & Management),G1,OBC-NCL,337,337
14,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,G1,SC,338,338
15,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,G1,OBC-NCL,326,321
16,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,G1,OBC-NCL,414,344
17,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,OBC-NCL,506,465
18,Round 3,"Indian Institute of Information Technology, Allahabad","Dual Degree M.Tech. - Ph.D in IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,OBC-NCL,416,416
19,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Network and Security Group,G1,OPEN,368,368
20,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,OBC-NCL,343,343
,,,,,,,
1,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Smart Manufacturing,G1,OBC-NCL,345,345
2,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,G1,SC,235,235
3,Round 3,School of Planning & Architecture: Vijayawada,Architectural Conservation,G1,OBC-NCL,327,327
4,Round 3,School of Planning & Architecture: Vijayawada,Landscape Architecture,G1,SC,405,405
5,Round 3,School of Planning & Architecture: Vijayawada,Sustainable Architecture,G1,ST,205,205
6,Round 3,University of Hyderabad,Information Technology,G1,SC,262,228
7,Round 3,University of Hyderabad,Computer Science,G1,OBC-NCL,348,322
8,Round 3,National Institute of Technology Patna,Environmental Engineering,G1,OBC-NCL,339,337
9,Round 3,National Institute of Technology Patna,Geotechnical Engineering,G1,OPEN,382,362
10,Round 3,National Institute of Technology Patna,Power System Engineering,G2,OBC-NCL,329,329
11,Round 3,National Institute of Technology Patna,Structural Engineering,G1,EWS,374,371
12,Round 3,National Institute of Technology Patna,Thermal Engineering,G1,OBC-NCL,343,342
13,Round 3,National Institute of Technology Patna,Water Resources Engineering,G1,ST,248,248
14,Round 3,National Institute of Technology Raipur,Information Technology,G1,OPEN,416,359
15,Round 3,National Institute of Technology Raipur,Structural Engineering,G1,ST,263,263
16,Round 3,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,G1,OBC-NCL,389,335
17,Round 3,"National Institute of Technology, Jamshedpur",Manufacturing Systems Engineering,G1,OBC-NCL,330,330
18,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,EWS,412,408
19,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,OPEN,532,459
20,Round 3,"National Institute of Technology, Kurukshetra",Transportation Engineering,G1,ST,304,304
,,,,,,,
1,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,SC,273,266
2,Round 3,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,ST,209,209
3,Round 3,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G3,SC,240,240
4,Round 3,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,ST,277,277
5,Round 3,"National Institute of Technology, Rourkela",Machine Design & Analysis,G2,EWS,425,425
6,Round 3,"National Institute of Technology, Rourkela",Mining Engineering,G2,ST,178,178
7,Round 3,"National Institute of Technology, Rourkela",Software Engineering,G1,OPEN,532,517
8,Round 3,"National Institute of Technology, Rourkela",Structural Engineering,G1,SC,407,347
9,Round 3,"National Institute of Technology, Rourkela",Transportation Engineering,G1,OPEN,550,418
10,Round 3,"National Institute of Technology, Rourkela",Thermal Engineering,G3,ST,277,277
11,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,SC,424,407
12,Round 3,"National Institute of Technology, Rourkela",Computer Science,G1,EWS,558,551
13,Round 3,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,OPEN,542,439
14,Round 3,"National Institute of Technology, Srinagar",Water Resources Engineering,G1,ST,284,284
15,Round 3,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G1,OBC-NCL,443,434
16,Round 3,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G1,EWS,424,383
17,Round 3,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,OBC-NCL,395,387
18,Round 3,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,G1,OPEN,562,458
19,Round 3,"National Institute of Technology, Tiruchirappalli",Industrial Automation,G3,OPEN,496,456
20,Round 3,"National Institute of Technology, Tiruchirappalli",Structural Engineering,G1,EWS,542,482
,,,,,,,
1,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,OPEN,671,637
2,Round 3,National Institute of Technology Uttarakhand,Structural Engineering,G1,ST,251,251
3,Round 3,"National Institute of Technology, Warangal",Construction Technology and Management,G1,OBC-NCL,490,446
4,Round 3,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,OBC-NCL,486,460
5,Round 3,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,G1,OPEN,364,356
6,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,G1,ST,289,278
7,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,SC,434,420
8,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",CAD-CAM,G1,OPEN,528,397
9,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,G1,OPEN,531,531
10,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,G1,SC,264,264
11,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,G1,SC,259,247
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,G1,OBC-NCL,445,411
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,G1,OBC-NCL,438,397
14,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,G1,OPEN,480,480
15,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),G1,EWS,388,304
16,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,G1,OBC-NCL,447,380
17,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,ST,304,296
18,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,OPEN,364,364
19,Round 3,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,G1,SC,277,277
20,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,G1,OBC-NCL,348,348
,,,,,,,
1,Round 3,School of Planning & Architecture: Vijayawada,Architectural Conservation,G1,OPEN,383,361
2,Round 3,School of Planning & Architecture: Vijayawada,Landscape Architecture,G1,OBC-NCL,405,349
3,Round 3,School of Planning & Architecture: Vijayawada,Urban & Regional Planning,G1,OBC-NCL,478,400
4,Round 3,University of Hyderabad,Information Security,G1,SC,254,243
5,Round 3,University of Hyderabad,Microelectronics & VLSI Design,G1,SC,243,243
6,Round 3,University of Hyderabad,Computer Science,G1,SC,311,251
7,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),G1,EWS,318,318
8,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),G1,OPEN,467,357
9,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,OPEN,513,350
10,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,G1,SC,293,293
11,Round 3,Indian Institute of Information Technology Vadodara,Computer Science & Engineering with Specialization in Data Science ,G1,EWS,333,333
12,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,ST,266,266
13,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,G1,OPEN,521,457
14,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,G1,OPEN,378,378
15,Round 3,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,G1,EWS,389,389
16,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,G1,OBC-NCL,339,339
17,Round 3,School of Planning & Architecture: Vijayawada,Building Engineering and Management,G1,OPEN,623,539
18,Round 3,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,G1,SC,255,255
19,Round 3,University of Hyderabad,Artificial Intelligence,G1,ST,245,245
20,Round 3,"National Institute of Technical Teachers Training and Research, Chandigarh",Civil Engineering (Construction Technology & Management),G1,OPEN,386,352
,,,,,,,
1,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,G1,SC,262,243
2,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,G1,EWS,331,331
3,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Structural Engineering,G1,EWS,339,339
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geoinformatics,G1,OPEN,366,366
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,G1,OPEN,472,394
