SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
15,Round 3,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OPEN,647,563
16,Round 3,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OPEN-PwD,297,297
17,Round 3,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,SC,456,389
18,Round 3,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,ST,332,325
19,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OBC,642,631
20,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OBC-PwD,270,270
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,EWS,663,642
2,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OPEN,715,692
3,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OPEN-PwD,410,410
4,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,SC,504,486
5,Round 3,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,ST,360,354
6,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OBC,616,590
7,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,EWS,630,612
8,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN,695,641
9,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN-PwD,331,331
10,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,SC,470,435
11,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,SC-PwD,285,285
12,Round 3,"National Institute of Technology, Warangal",Engineering Structures,Group 1,ST,360,336
13,Round 3,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OBC,524,495
14,Round 3,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,EWS,515,504
15,Round 3,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OPEN,587,534
16,Round 3,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,SC,368,321
17,Round 3,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,ST,350,350
18,Round 3,"National Institute of Technology, Warangal",Industrial Metallurgy,Group 1,OBC,480,415
19,Round 3,"National Institute of Technology, Warangal",Industrial Metallurgy,Group 1,EWS,465,465
20,Round 3,"National Institute of Technology, Warangal",Industrial Metallurgy,Group 1,OPEN,604,488
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",Industrial Metallurgy,Group 1,SC,324,225
2,Round 3,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,Group 1,OBC,601,537
3,Round 3,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,Group 1,EWS,556,556
4,Round 3,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,Group 1,OPEN,662,608
5,Round 3,"National Institute of Technology, Warangal",Systems and Control Engineering,Group 1,SC,282,282
6,Round 3,"National Institute of Technology, Warangal",Systems and Control Engineering,Group 2,OBC,324,324
7,Round 3,"National Institute of Technology, Warangal",Systems and Control Engineering,Group 2,OPEN,438,438
8,Round 3,"National Institute of Technology, Warangal",Systems and Control Engineering,Group 3,OBC,574,574
9,Round 3,"National Institute of Technology, Warangal",Systems and Control Engineering,Group 3,OPEN,635,608
10,Round 3,"National Institute of Technology, Warangal",Systems and Control Engineering,Group 3,SC,384,384
11,Round 3,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,Group 1,OBC,631,588
12,Round 3,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,Group 1,EWS,617,591
13,Round 3,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,Group 1,OPEN,674,636
14,Round 3,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,Group 1,OPEN-PwD,302,302
15,Round 3,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,Group 1,SC,441,373
16,Round 3,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,Group 1,ST,274,269
17,Round 3,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,Group 1,OBC,443,403
18,Round 3,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,Group 1,EWS,429,429
19,Round 3,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,Group 1,OPEN,526,456
20,Round 3,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,Group 1,SC,353,317
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,Group 1,ST,299,279
2,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OBC,562,537
3,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,EWS,559,527
4,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OPEN,652,573
5,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,SC,481,421
6,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,ST,386,386
7,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OBC,636,617
8,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,EWS,673,655
9,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OPEN,716,690
10,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,SC,438,402
11,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,ST,301,296
12,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OBC,534,515
13,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,EWS,519,511
14,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OPEN,587,544
15,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,SC,396,350
16,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,ST,364,364
17,Round 3,"National Institute of Technology, Warangal",Materials Technology,Group 1,OBC,447,406
18,Round 3,"National Institute of Technology, Warangal",Materials Technology,Group 1,EWS,474,474
19,Round 3,"National Institute of Technology, Warangal",Materials Technology,Group 1,OPEN,583,507
20,Round 3,"National Institute of Technology, Warangal",Materials Technology,Group 1,SC,283,240
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OBC,650,636
2,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,EWS,669,669
3,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OPEN,705,677
4,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,SC,526,450
5,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,ST,331,317
6,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,OBC,483,453
7,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,EWS,474,418
8,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,OPEN,612,485
9,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,SC,410,317
10,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,ST,343,308
11,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OBC,678,643
12,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,EWS,719,692
13,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OPEN,749,722
14,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,SC,531,515
15,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,ST,408,408
16,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Instrumentation and Control,Group 1,SC,271,237
17,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,OBC,520,474
18,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,EWS,507,392
19,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,OPEN,621,525
20,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,SC,236,236
,,,,,,,
1,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,ST,385,385
2,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,Group 1,OBC,416,346
3,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,Group 1,EWS,377,377
4,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,Group 1,OPEN,536,454
5,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,Group 1,SC,324,324
6,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,Group 1,ST,263,263
7,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,OBC,445,396
8,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,EWS,445,445
9,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,OPEN,498,455
10,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,SC,298,283
11,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,OBC,524,473
12,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,EWS,464,430
13,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,OPEN,574,532
14,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,SC,316,255
15,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,ST,328,328
16,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Soil Mechanics & Foundation Engineering,Group 1,OBC,441,428
17,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Soil Mechanics & Foundation Engineering,Group 1,EWS,436,435
18,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Soil Mechanics & Foundation Engineering,Group 1,OPEN,493,447
19,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Soil Mechanics & Foundation Engineering,Group 1,SC,378,296
20,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Soil Mechanics & Foundation Engineering,Group 1,ST,296,260
,,,,,,,
1,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OBC,522,492
2,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,EWS,507,472
3,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OPEN,691,537
4,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,SC,439,361
5,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,ST,414,339
6,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,Group 1,OBC,499,438
7,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,Group 1,EWS,543,484
8,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,Group 1,OPEN,674,549
9,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,Group 1,SC,281,263
10,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OBC,452,434
11,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,EWS,328,328
12,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OPEN,509,464
13,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,SC,354,279
14,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Turbo Machines,Group 1,OBC,469,321
15,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Turbo Machines,Group 1,EWS,473,328
16,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Turbo Machines,Group 1,OPEN,577,473
17,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Turbo Machines,Group 1,ST,242,242
18,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,OBC,490,432
19,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,EWS,495,470
20,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,OPEN,562,502
,,,,,,,
1,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,SC,472,313
2,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,ST,328,290
3,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,OBC,432,339
4,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,EWS,382,364
5,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,Group 1,ST,223,223
6,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OBC,464,445
7,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,EWS,421,412
8,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OPEN,555,488
9,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,SC,307,236
10,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OBC,508,488
11,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,EWS,456,456
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OPEN,594,509
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,SC,375,339
14,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,ST,293,293
15,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OBC,472,436
16,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,EWS,443,421
17,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OPEN,522,479
18,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,SC,325,321
19,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,ST,246,246
20,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,Group 1,OBC,368,328
,,,,,,,
1,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,Group 1,OPEN,416,375
2,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,Group 1,SC,239,206
3,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,OBC,465,446
4,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,EWS,446,442
5,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,OPEN,508,475
6,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,SC,335,324
7,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,ST,256,256
8,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,Group 1,OBC,522,471
9,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,Group 1,EWS,424,354
10,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,Group 1,OPEN,598,533
11,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,Group 1,SC,354,354
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,Group 1,ST,301,301
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Industrial Engineering,Group 1,OBC,467,416
14,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Industrial Engineering,Group 1,EWS,427,416
15,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Industrial Engineering,Group 1,OPEN,563,507
16,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Integrated Power Systems,Group 1,OBC,486,445
17,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Integrated Power Systems,Group 1,EWS,430,407
18,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Integrated Power Systems,Group 1,OPEN,613,505
19,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Integrated Power Systems,Group 1,SC,305,281
20,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Integrated Power Systems,Group 1,ST,248,237
,,,,,,,
1,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Materials Engineering,Group 1,EWS,334,334
2,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Materials Engineering,Group 1,OPEN,446,362
3,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,OBC,524,490
4,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,EWS,471,441
5,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,OPEN,574,543
6,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,SC,373,279
7,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,ST,244,244
8,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Process Metallurgy,Group 1,OBC,318,318
9,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Process Metallurgy,Group 1,OPEN,402,350
10,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OBC,486,429
11,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,EWS,465,325
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OPEN,569,486
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,SC,308,285
14,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,ST,253,253
15,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,EWS,322,322
16,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,OPEN,456,439
17,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,SC,311,290
18,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OBC,580,542
19,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,EWS,577,569
20,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OPEN,646,596
,,,,,,,
1,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,SC,473,408
2,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,ST,323,270
3,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Engineering Applied to Medical Sciences,Group 1,OPEN,498,465
4,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Engineering Applied to Medical Sciences,Group 2,OPEN,409,409
5,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Engineering Applied to Medical Sciences,Group 4,OPEN,354,354
6,Round 3,"National Institute of Technology, Andhra Pradesh",Advanced Communication Systems and Signal Processing,Group 1,OBC,326,321
7,Round 3,"National Institute of Technology, Andhra Pradesh",Advanced Communication Systems and Signal Processing,Group 1,OPEN,474,380
8,Round 3,"National Institute of Technology, Andhra Pradesh",Advanced Communication Systems and Signal Processing,Group 1,SC,288,283
9,Round 3,"National Institute of Technology, Andhra Pradesh",Bioprocess Engineering,Group 1,OBC,330,306
10,Round 3,"National Institute of Technology, Andhra Pradesh",Bioprocess Engineering,Group 1,OPEN,472,438
11,Round 3,"National Institute of Technology, Andhra Pradesh",Bioprocess Engineering,Group 1,SC,203,203
12,Round 3,"National Institute of Technology, Andhra Pradesh",Chemical Engineering,Group 1,OBC,300,300
13,Round 3,"National Institute of Technology, Andhra Pradesh",Chemical Engineering,Group 1,OPEN,470,361
14,Round 3,"National Institute of Technology, Andhra Pradesh",Chemical Engineering,Group 1,SC,211,211
15,Round 3,"National Institute of Technology, Andhra Pradesh",Computer Science and Data Analytics,Group 1,OBC,437,379
16,Round 3,"National Institute of Technology, Andhra Pradesh",Computer Science and Data Analytics,Group 1,EWS,387,361
17,Round 3,"National Institute of Technology, Andhra Pradesh",Computer Science and Data Analytics,Group 1,OPEN,508,486
18,Round 3,"National Institute of Technology, Andhra Pradesh",Computer Science and Data Analytics,Group 1,SC,389,295
19,Round 3,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,OBC,425,393
20,Round 3,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,EWS,321,321
,,,,,,,
1,Round 3,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,OPEN,496,446
2,Round 3,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,SC,297,297
3,Round 3,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,ST,238,238
4,Round 3,"National Institute of Technology, Andhra Pradesh",Manufacturing Engineering,Group 1,OBC,361,361
5,Round 3,"National Institute of Technology, Andhra Pradesh",Manufacturing Engineering,Group 1,OPEN,400,370
6,Round 3,"National Institute of Technology, Andhra Pradesh",Manufacturing Engineering,Group 1,SC,240,240
7,Round 3,"National Institute of Technology, Andhra Pradesh",Power Electronics & Drives,Group 1,OBC,471,460
8,Round 3,"National Institute of Technology, Andhra Pradesh",Power Electronics & Drives,Group 1,EWS,403,403
9,Round 3,"National Institute of Technology, Andhra Pradesh",Power Electronics & Drives,Group 1,OPEN,524,490
10,Round 3,"National Institute of Technology, Andhra Pradesh",Power Electronics & Drives,Group 1,SC,275,267
11,Round 3,"National Institute of Technology, Andhra Pradesh",Power Electronics & Drives,Group 1,ST,244,244
12,Round 3,"National Institute of Technology, Andhra Pradesh",Thermal Engineering,Group 1,OBC,385,375
13,Round 3,"National Institute of Technology, Andhra Pradesh",Thermal Engineering,Group 1,EWS,392,392
14,Round 3,"National Institute of Technology, Andhra Pradesh",Thermal Engineering,Group 1,OPEN,465,396
15,Round 3,"National Institute of Technology, Andhra Pradesh",Thermal Engineering,Group 1,SC,274,274
16,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,OBC,350,350
17,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,EWS,364,364
18,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,OPEN,531,417
19,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,SC,209,209
20,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Control System & Instrumentation,Group 1,OBC,566,362
,,,,,,,
1,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Control System & Instrumentation,Group 1,OPEN,702,630
2,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Control System & Instrumentation,Group 1,SC,405,405
3,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,OBC,411,345
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,OPEN,631,426
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OBC,445,370
6,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,EWS,415,406
7,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OPEN,531,488
8,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,SC,402,375
9,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,ST,301,301
10,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Machine Design,Group 1,OBC,443,419
11,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Machine Design,Group 1,OPEN,583,522
12,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Machine Design,Group 1,SC,331,330
13,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Manufacturing Technology,Group 1,OBC,350,350
14,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Manufacturing Technology,Group 1,EWS,327,327
15,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Manufacturing Technology,Group 1,OPEN,447,434
16,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Manufacturing Technology,Group 1,SC,248,248
17,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,OBC,469,431
18,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,EWS,389,389
19,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,OPEN,574,498
20,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,SC,245,245
,,,,,,,
1,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Science & Technology,Group 1,OPEN,471,354
2,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Science & Technology,Group 1,SC,312,237
3,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mining Engineering,Group 1,OBC,325,308
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mining Engineering,Group 1,OPEN,378,350
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mining Engineering,Group 1,SC,280,211
6,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Engineering,Group 1,OBC,339,339
7,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Engineering,Group 1,OPEN,445,350
8,Round 3,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,SC,297,272
9,Round 3,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,ST,221,221
10,Round 3,National Institute of Technology Goa,VLSI,Group 1,OBC,468,441
11,Round 3,National Institute of Technology Goa,VLSI,Group 1,EWS,460,430
12,Round 3,National Institute of Technology Goa,VLSI,Group 1,OPEN,665,492
13,Round 3,National Institute of Technology Goa,VLSI,Group 1,SC,324,283
14,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OBC,454,412
15,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,EWS,477,369
16,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OPEN,616,482
17,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,SC,348,308
18,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,ST,268,268
19,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Environment),Group 1,OBC,361,346
