SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
20,Round 1,School of Planning & Architecture: Vijayawada,Transport Planning,G1,EWS,376,376
,,,,,,,
1,Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Manufacturing Engineering,G1,OPEN,445,351
2,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,OPEN,690,557
3,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,SC,363,314
4,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,EWS,304,291
5,Round 1,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,G1,OPEN,599,506
6,Round 1,Sant Longowal Institute of Engineering and Technology,Food Engineering & Technology,G1,SC,339,139
7,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G2,OPEN,557,532
8,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G2,SC,308,308
9,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,OPEN,596,541
10,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,SC,400,350
11,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,G1,SC,296,295
12,Round 1,Maulana Azad National Institute of Technology Bhopal,Thermal Engineering,G1,EWS,330,330
13,Round 1,National Institute of Technology Mizoram,Microelectronics & VLSI Design,G1,SC,275,250
14,Round 1,School of Planning & Architecture: Vijayawada,Transport Planning,G1,ST,222,222
15,Round 1,Sant Longowal Institute of Engineering and Technology,Welding & Fabrication,G1,OPEN,461,461
16,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G1,OPEN,608,566
17,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G1,SC,400,375
18,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),G1,OPEN,441,386
19,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,SC,275,271
20,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),G2,OPEN,358,358
,,,,,,,
1,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G2,SC,371,371
2,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,ST,281,281
3,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,G1,OBC-NCL,323,323
4,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,G1,EWS,333,333
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,G1,OBC-NCL,409,353
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,G1,EWS,366,346
7,Round 1,National Institute of Technology Mizoram,Power Electronics & Drives,G1,OBC-NCL,324,324
8,Round 1,National Institute of Technology Mizoram,Power Electronics & Drives,G1,SC,250,250
9,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Landscape),G1,OBC-NCL,520,454
10,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Landscape),G1,OPEN,636,550
11,Round 1,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,G1,OPEN,512,421
12,Round 1,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,G1,SC,292,279
13,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,OPEN-PwD,336,336
14,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,SC,260,241
15,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,ST,223,223
16,Round 1,National Institute of Technology Patna,Control System Engineering,G1,OBC-NCL,418,389
17,Round 1,National Institute of Technology Patna,Control System Engineering,G1,EWS,364,364
18,Round 1,National Institute of Technology Patna,Control System Engineering,G1,OPEN,543,449
19,Round 1,National Institute of Technology Patna,Control System Engineering,G1,SC,396,321
20,Round 1,National Institute of Technology Patna,Control System Engineering,G2,OPEN,409,355
,,,,,,,
1,Round 1,National Institute of Technology Patna,Communication Systems,G1,OBC-NCL,387,342
2,Round 1,National Institute of Technology Patna,Communication Systems,G1,EWS,375,375
3,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,G1,OPEN,508,369
4,Round 1,National Institute of Technology Durgapur,Next Generation Communication and Networks,G1,OBC-NCL,429,400
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Power System,G1,OBC-NCL,428,407
6,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G2,SC,296,296
7,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G3,OBC-NCL,428,408
8,Round 1,School of Planning & Architecture: Vijayawada,M.Arch. (Urban Design),G1,OBC-NCL,490,429
9,Round 1,School of Planning & Architecture: Vijayawada,M.Arch. (Urban Design),G1,OPEN,593,514
10,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Landscape),G3,OPEN,539,539
11,Round 1,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,G1,EWS,372,372
12,Round 1,National Institute of Technology Patna,Communication Systems,G1,OPEN,508,387
13,Round 1,National Institute of Technology Patna,Communication Systems,G1,SC,279,254
14,Round 1,National Institute of Technology Patna,Design Engineering,G1,OBC-NCL,384,374
15,Round 1,National Institute of Technology Patna,Design Engineering,G1,EWS,420,420
16,Round 1,National Institute of Technology Patna,Design Engineering,G1,OPEN,586,438
17,Round 1,National Institute of Technology Patna,Design Engineering,G1,SC,283,276
18,Round 1,National Institute of Technology Patna,Design Engineering,G2,OPEN,606,374
19,Round 1,National Institute of Technology Patna,Design Engineering,G2,SC,188,188
20,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,OBC-NCL,458,442
,,,,,,,
1,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,EWS,337,337
2,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,OPEN,493,462
3,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,SC,322,295
4,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,ST,312,312
5,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,OBC-NCL,342,342
6,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,OPEN,442,361
7,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,SC,270,270
8,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,OBC-NCL,406,393
9,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,EWS,375,342
10,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Design,G1,OPEN,520,428
11,Round 1,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,G1,SC,311,311
12,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Transport Planning  and Logistics Management),G1,OPEN,708,593
13,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,OBC-NCL,631,613
14,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),G1,SC,287,279
15,Round 1,National Institute of Technology Durgapur,Structural Engineering,G1,OBC-NCL,485,462
16,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Design,G1,SC,279,267
17,Round 1,National Institute of Technology Mizoram,Thermal Engineering,G1,OPEN,368,368
18,Round 1,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,G1,OBC-NCL,478,405
19,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,G1,SC,354,342
20,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,G1,ST,266,266
,,,,,,,
1,Round 1,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,G1,SC,296,282
2,Round 1,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,G1,EWS,448,448
3,Round 1,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,G1,OPEN,605,508
4,Round 1,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,G1,ST,357,357
5,Round 1,National Institute of Technology Durgapur,Machine Design,G1,OBC-NCL,485,460
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,G1,EWS,499,490
7,Round 1,National Institute of Technology Mizoram,Computer Science & Engineering,G1,OBC-NCL,363,363
8,Round 1,School of Planning & Architecture: Vijayawada,M.Arch. (Urban Design),G1,ST,217,217
9,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,G1,SC,403,398
10,Round 1,National Institute of Technology Durgapur,Next Generation Communication and Networks,G1,SC,292,292
11,Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,G1,OPEN,569,521
12,Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,G1,SC,350,302
13,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G3,OPEN,499,499
14,Round 1,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,G1,EWS,499,482
15,Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,G1,SC,439,382
16,Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,G1,ST,458,343
17,Round 1,"National Institute of Technology, Manipur",Power System and Control System,G1,OPEN,410,410
18,Round 1,National Institute of Technology Durgapur,Machine Design,G1,OPEN,551,496
19,Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,G1,OBC-NCL,505,465
20,Round 1,"National Institute of Technology, Manipur",Structural Engineering,G1,OBC-NCL,366,359
,,,,,,,
1,Round 1,"National Institute of Technology, Manipur",Structural Engineering,G1,OPEN,500,386
2,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,EWS,552,552
3,Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,G1,OBC-NCL,634,622
4,Round 1,National Institute of Technology Durgapur,Machine Design,G1,SC,382,272
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,G1,OBC-NCL,399,365
6,Round 1,National Institute of Technology Mizoram,Computer Science & Engineering,G1,SC,245,245
7,Round 1,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,G1,ST,138,138
8,Round 1,School of Planning & Architecture: Vijayawada,Landscape Architecture,G1,OBC-NCL,460,405
9,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,OPEN,709,675
10,Round 1,National Institute of Technology Durgapur,Operations Research,G1,OBC-NCL,515,487
11,Round 1,National Institute of Technology Durgapur,Operations Research,G1,EWS,500,452
12,Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,G1,EWS,402,352
13,Round 1,"National Institute of Technology, Manipur",Thermal & Fluids Engineering,G1,OPEN,559,404
14,Round 1,"National Institute of Technology, Manipur",Thermal & Fluids Engineering,G1,SC,279,279
15,Round 1,School of Planning & Architecture: Vijayawada,Landscape Architecture,G1,OPEN,508,472
16,Round 1,School of Planning & Architecture: Vijayawada,Landscape Architecture,G1,SC,266,247
17,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,ST,249,249
18,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,G1,EWS,395,390
19,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,G1,EWS,359,343
20,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,G1,OPEN,651,468
,,,,,,,
1,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,OBC-NCL,354,319
2,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,OPEN,433,376
3,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (IT) in Network and Security,G1,OBC-NCL,569,539
4,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (IT) in Network and Security,G1,EWS,587,574
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,ST,305,305
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,G1,OBC-NCL,492,448
7,Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,G1,SC,277,266
8,Round 1,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G3,EWS,414,414
9,Round 1,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G3,OPEN,542,462
10,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,OBC-NCL,409,389
11,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,EWS,434,427
12,Round 1,School of Planning & Architecture: Vijayawada,Urban & Regional Planning,G1,OBC-NCL,587,496
13,Round 1,School of Planning & Architecture: Vijayawada,Urban & Regional Planning,G1,EWS,520,520
14,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (IT) in Network and Security,G1,ST,321,321
15,Round 1,Maulana Azad National Institute of Technology Bhopal,Energy System Management,G1,EWS,318,318
16,Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,G1,OPEN,814,658
17,Round 1,Maulana Azad National Institute of Technology Bhopal,Hydro Power Engineering,G1,OBC-NCL,368,348
18,Round 1,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G3,SC,207,207
19,Round 1,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,OBC-NCL,598,571
20,Round 1,"National Institute of Technology, Kurukshetra",Water Resources Engineering,G2,OPEN,437,437
,,,,,,,
1,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Conservation),G2,OBC-NCL,363,363
2,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech (IT) and Ph.D. in Systems,G1,SC,346,346
3,Round 1,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,G1,OBC-NCL,437,351
4,Round 1,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,G1,EWS,385,363
5,Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,G1,SC,449,427
